영화명,개봉일,국적,장르,등급,국내배급사,상장배급사,주요배급사,로그 전국스크린수,로그 전국매출액,로그 전국관객수,로그 서울매출액,로그 서울관객수,로그 수정전국매출액,로그 개봉일관객수,로그 개봉일매출액,로그 개봉일매출비율,로그 배우가중치,로그 감독가중치,타겟
레지던트 이블: 파멸의 날,2017-01-25,0.0,액션,0,1.0,0.0,1,6.395261598115449,41.00370768728109,13.547969617600964,21.24003556844865,12.175360828822853,4.162346199376361,11.17097022411659,19.979095641259658,2.5257286443082556,-1.6094379124341003,-1.7917594692280554,0
공각기동대 : 고스트 인 더 쉘,2017-03-29,0.0,기타,1,0.0,1.0,1,6.693323668269949,40.982266887383055,13.546417304545965,21.36517766038778,12.312965486577566,4.140905399478325,11.649360138991707,20.43444725224251,3.2268439945173775,-1.0986122886681098,-2.708050201102211,1
리오 2,2014-05-01,0.0,애니메이션,3,1.0,0.0,1,6.393590753950631,40.872259714559625,13.542919376397165,20.926023888727418,11.978626099599227,4.030898226654894,10.731493369542711,19.59953264398413,1.7047480922384253,-0.7621400520468967,-2.3025850929940455,0
스플릿,2016-11-09,1.0,드라마,1,0.0,0.0,1,6.553933404025811,40.95186176410602,13.53768640285474,21.12717102167316,12.089235412461479,4.110500276201293,10.424837599758332,19.34636283860495,2.72785282839839,-1.6094379124341003,-2.708050201102211,0
"안녕, 헤이즐",2014-08-13,0.0,드라마,2,1.0,0.0,1,5.777652323222656,40.90102954307837,13.520316339868563,21.382998416216605,12.383591018818107,4.059668055173643,10.298767635585927,19.224545167255137,1.2237754316221157,-1.6094379124341003,-3.4011973816621563,1
주유소 습격사건 2,2010-01-21,1.0,액션,1,0.0,0.0,0,5.7745515455444085,40.84258504933723,13.517744479058473,21.044605218749144,12.080872168545929,4.001223561432497,10.89792380895407,19.77106550413171,2.785011242238338,-2.014903020542265,-3.4011973816621563,1
런던 해즈 폴른,2016-03-10,0.0,액션,1,0.0,0.0,0,6.259581464064923,40.920288470869,13.502922216765937,21.279319791363132,12.24509622386905,4.078926982964263,10.503422351373894,19.42612309419808,2.740840023925201,-0.6931471805599453,-3.4011973816621563,1
더 파이브,2013-11-14,1.0,기타,0,0.0,1.0,1,6.2166061010848646,40.81988302988467,13.502458710365968,21.11151865992344,12.166739126014495,3.9785215419799376,10.778456164848345,19.61057997854694,2.272125885509337,-0.456758402495715,-3.4011973816621563,0
캣츠,2019-12-24,0.0,기타,2,1.0,0.0,1,7.04141166379481,40.951114673532686,13.498506775162445,21.461799662937995,12.391734450810958,4.1097531856279526,12.138270136708956,21.171224648690192,2.9601050959108397,-1.7917594692280554,-2.3025850929940455,1
스파이더맨: 뉴 유니버스,2018-12-12,0.0,애니메이션,2,1.0,0.0,1,6.582025138892826,40.93711774921062,13.491786714165228,21.59767154531849,12.528174260477224,4.095756261305889,10.60846448484965,19.562218573135706,2.4159137783010487,-1.2039728043259361,-3.4011973816621563,0
물괴,2018-09-12,1.0,액션,1,0.0,1.0,1,7.075808863978387,40.952917898434535,13.491736951367885,20.99879517869698,11.914884433749105,4.111556410529804,11.5641412563545,20.548051305313606,3.696351468952637,-0.456758402495715,-2.3025850929940455,1
미쓰백,2018-10-11,1.0,드라마,1,0.0,0.0,1,6.45833828334479,40.94023628410364,13.48778119083481,21.178107074655586,12.127613683069853,4.0988747961989125,9.993648132244084,18.983514776350756,2.2192034840549946,-1.4552872326068422,-3.4011973816621563,0
신데렐라,2015-03-19,0.0,멜로/로맨스,3,1.0,0.0,1,6.274762021241939,40.848652472246755,13.481974406822523,21.226809289952172,12.235354710454352,4.007290984342026,10.439308182191418,19.38197772811777,2.747270914255491,-0.916290731874155,-2.014903020542265,1
풍산개,2011-06-23,1.0,드라마,0,0.0,1.0,1,5.655991810819852,40.82942279406017,13.478781088261469,21.259383698369774,12.292195294384587,3.988061306155443,10.60888439864999,19.49948310529765,2.856470206220483,-1.0986122886681098,-3.4011973816621563,1
고질라,2014-05-15,0.0,액션,2,1.0,0.0,1,6.413458957167357,40.93117044028179,13.472645530932121,21.227367986530727,12.102493874954765,4.08980895237706,11.397290121371304,20.408801089244193,3.2268439945173775,-2.3025850929940455,-2.708050201102211,0
마음이2,2010-07-21,1.0,드라마,3,0.0,1.0,1,5.564520407322694,40.692719465325126,13.469843377113566,20.711422480450288,11.874118188357784,3.851357977420392,10.38186229603161,19.1724835503042,2.0014800002101243,-0.456758402495715,-3.4011973816621563,1
국가대표 2,2016-08-10,1.0,드라마,2,0.0,0.0,0,6.331501849893691,40.83484003792829,13.463146309612627,21.000766915009237,12.02106147496571,3.993478550023557,11.026922526635584,19.917808268438677,1.824549292051046,-0.6931471805599453,-3.4011973816621563,0
내 깡패 같은 애인,2010-05-20,1.0,드라마,1,0.0,1.0,1,5.5134287461649825,40.775036647434696,13.458797041853074,21.066113067189203,12.116240931489974,3.9336751595299684,10.327087230839775,19.194518114831403,2.2192034840549946,-1.2039728043259361,-2.3025850929940455,0
트랜센던스,2014-05-14,0.0,기타,2,0.0,1.0,1,6.0330862217988015,40.84472343456079,13.453696718203874,21.464819631939516,12.456263109065956,4.003361946656063,10.777246495691305,19.70545110943978,2.884800712846709,-0.5679840376059393,-3.4011973816621563,0
통증,2011-09-07,1.0,멜로/로맨스,1,0.0,1.0,1,5.75890177387728,40.79398252677572,13.448931010698283,21.102695272629646,12.125567330870524,3.952621038870991,10.13582867620438,19.012379192287966,2.4765384001174837,-1.2039728043259361,-2.014903020542265,0
인페르노,2016-10-19,0.0,기타,1,1.0,0.0,1,6.625392368007956,40.876713243581605,13.443099592582227,21.376082934790148,12.323597870178377,4.035351755676875,11.002966132532196,19.95710808187163,2.9338568698359038,-1.003302108863785,-2.708050201102211,0
명탐정 피카츄,2019-05-09,0.0,액션,3,1.0,0.0,1,6.705639094860003,40.889799719260026,13.439811512171199,21.292689883974262,12.214105297227324,4.048438231355296,10.216618049441497,19.222391255676406,2.2407096892759584,-1.2039728043259361,-2.708050201102211,0
스텝 업 3D,2010-08-05,0.0,드라마,2,0.0,0.0,0,5.53338948872752,41.15385111901615,13.433828380518628,21.6067054307845,12.27407702862341,4.31248963111142,10.82599889622334,20.119698814564142,2.341805806147327,-2.014903020542265,-2.3025850929940455,1
픽셀,2015-07-16,0.0,액션,2,1.0,0.0,1,6.322565239927284,40.82866077290677,13.432704288412314,21.22098211570604,12.18317754145297,3.9872992850020403,11.137388023103753,20.104767025356665,2.8903717578961645,-1.3217558399823197,-2.708050201102211,0
앵그리버드 더 무비,2016-05-19,0.0,애니메이션,3,1.0,0.0,1,6.493753839851686,40.796082182485584,13.430738856760891,20.863805254400784,11.85163804728473,3.9547206945808537,9.2299469016151,18.129313221899817,1.0986122886681098,-inf,-3.4011973816621563,0
신비아파트: 금빛 도깨비와 비밀의 동굴,2018-07-25,1.0,애니메이션,3,0.0,1.0,1,6.635946555686647,40.753633912225396,13.42703677620515,20.36553118886238,11.426528444679414,3.9122724243206677,10.508704752501131,19.31570085154984,1.2809338454620642,-1.7917594692280554,-3.4011973816621563,1
트롤,2017-02-16,0.0,애니메이션,3,0.0,1.0,1,6.432940092739179,40.75561430545301,13.423898057902234,20.778862309368495,11.821431701595209,3.914252817548276,10.292145542327912,19.086129335999864,1.824549292051046,-1.7917594692280554,-2.3025850929940455,0
신비아파트 극장판 하늘도깨비 대 요르문간드,2019-12-19,1.0,애니메이션,3,0.0,1.0,1,6.734591659972948,40.81164254102052,13.418195150646559,20.34553998350277,11.317749644990037,3.970281053115789,10.034735089145801,18.957914074547062,1.1314021114911006,-1.4552872326068422,-3.4011973816621563,0
고양이: 죽음을 보는 두 개의 눈,2011-07-07,1.0,기타,1,0.0,1.0,1,5.717027701406222,40.70568431491309,13.415473192971668,20.83586925931382,11.914804149542972,3.8643228270083583,10.936369499018918,19.79878289032685,2.6461747973841225,-1.7917594692280554,-3.4011973816621563,1
패신저스,2017-01-04,0.0,기타,2,1.0,0.0,1,6.410174881966167,40.84276200378625,13.412905356421977,21.28485922129125,12.24546642063045,4.001400515881517,11.350924048598257,20.29579665513612,2.747270914255491,-0.7621400520468967,-2.708050201102211,1
퍼스트맨,2018-10-18,0.0,기타,2,1.0,0.0,1,7.081708586105575,40.95137689173917,13.408089538307593,21.55046671576804,12.366182675958909,4.110015403834439,11.168207324135166,20.24004824659521,3.490428515390098,-1.2039728043259361,-2.3025850929940455,0
하늘에서 음식이 내린다면,2010-02-11,0.0,애니메이션,3,1.0,0.0,1,5.638354669333745,40.8487343363506,13.407686670121214,21.245687861790895,12.13976723102212,4.0073728484458755,9.783238979939952,18.794823729416276,1.6094379124341003,-1.4552872326068422,-3.4011973816621563,0
나이브스 아웃,2019-12-04,0.0,기타,2,0.0,0.0,1,6.530877627725885,40.86825434935453,13.404340205858244,21.597743883728423,12.53543754188226,4.0268928614498,10.580149596836211,19.483720499425566,2.322387720290225,-0.8362480242006187,-2.3025850929940455,0
삼총사 3D,2011-10-12,0.0,액션,2,0.0,1.0,1,6.234410725718371,40.88629790754807,13.396297376700023,21.439974746986962,12.290542462156406,4.0449364196433395,10.53153605509994,19.620455749838094,2.975529566236472,-1.003302108863785,-1.7917594692280554,1
샤잠!,2019-04-03,0.0,액션,2,1.0,0.0,1,7.045776576879511,40.88977969581161,13.394665786816772,21.30799693112117,12.188778968185177,4.048418207906879,11.371465581909298,20.396390900553556,3.5524868292083815,-2.014903020542265,-2.3025850929940455,0
날씨의 아이,2019-10-30,0.0,애니메이션,1,0.0,0.0,0,6.573680166960646,40.83280332828444,13.393727025668621,21.26792184325562,12.205757595907253,3.991441840379714,11.17244721498159,19.877873173851057,2.312535423847214,-2.014903020542265,-2.708050201102211,1
열정같은소리하고있네,2015-11-25,1.0,드라마,1,0.0,1.0,1,6.338594078203183,40.704488302962865,13.39148476103498,21.02466144900552,12.08430606106836,3.863126815058135,10.997706872899512,19.686747114197285,2.424802725718295,-0.1431008436406733,-2.708050201102211,0
아이 엠 넘버 포,2011-02-24,0.0,액션,2,1.0,0.0,1,5.648974238161206,40.74438723915781,13.391452670398795,21.178304928941184,12.195021809343089,3.903025751253078,10.72535770879079,19.603618862309443,2.5877640352277083,-2.708050201102211,-2.708050201102211,0
엔더스 게임,2013-12-31,0.0,기타,2,0.0,1.0,1,6.131226489483141,40.73828222601656,13.391186736932559,21.17096729889697,12.20118572395678,3.896920738111829,11.742345279275922,20.633149645003304,2.468099531471619,-1.3217558399823197,-3.4011973816621563,0
그날의 분위기,2016-01-14,1.0,멜로/로맨스,1,0.0,1.0,1,6.3835066348840055,40.781563628154366,13.388494384933313,21.06315140224192,12.051195034886053,3.940202140249635,11.121466806965952,20.05208951959463,2.8390784635086144,-1.4552872326068422,-2.708050201102211,1
오션스,2010-07-28,0.0,기타,3,0.0,1.0,1,5.37989735354046,40.64220471746522,13.386255704558371,20.859051187498217,11.971457294015085,3.8008432295604884,10.270177181692885,19.093750209382943,1.7047480922384253,-2.014903020542265,-3.4011973816621563,1
아빠는 딸,2017-04-12,1.0,코미디,2,0.0,0.0,0,6.253828811575473,40.76286627780166,13.379192350373144,20.866651808934133,11.860549573388543,3.9215047898969355,10.416191411313891,19.314568799330015,2.312535423847214,-1.3217558399823197,-3.4011973816621563,1
사냥,2016-06-29,1.0,액션,1,0.0,1.0,1,6.54534966033442,40.735761825258045,13.378434032440657,20.966613358537344,11.998260958212946,3.894400337353313,11.989290070243332,20.683954471684352,3.3568971227655755,-1.4552872326068422,-3.4011973816621563,0
리오,2011-07-27,0.0,애니메이션,3,1.0,0.0,1,5.808142489980444,40.75777633506197,13.37730167597285,20.943932723857692,11.90937000985731,3.9164148471572364,10.270592910089658,19.255475045343154,2.151762203259462,-0.916290731874155,-2.3025850929940455,1
나를 찾아줘(한),2019-11-27,1.0,기타,1,1.0,0.0,1,6.774223886357614,40.776517767860504,13.377132719480295,20.915404695943636,11.897146507408898,3.935156279955776,11.596669008403088,20.293956757300172,2.5257286443082556,-2.014903020542265,-3.4011973816621563,0
명탐정 코난 : 침묵의 15분,2011-08-03,0.0,애니메이션,3,0.0,0.0,0,5.616771097666572,40.581311361571466,13.375789352577943,20.564723109516414,11.73184410389787,3.739949873666736,10.549909934589838,19.331510592306827,1.7404661748405046,-0.8362480242006187,-1.6094379124341003,1
머니볼,2011-11-17,0.0,드라마,2,1.0,0.0,1,5.953243334287785,40.68672361492092,13.37093917015507,21.479012863752576,12.532584729821417,3.8453621270161875,10.473845437003453,19.333726215661493,2.72785282839839,-1.3217558399823197,-3.4011973816621563,0
광대들: 풍문조작단,2019-08-21,1.0,기타,2,1.0,0.0,1,6.692083742506628,40.797741242137874,13.364557901043867,20.815980804826832,11.77391185753114,3.956379754233141,11.327475018301639,20.31092693334317,2.8735646395797834,-0.10536051565782628,-2.708050201102211,0
스노우 화이트 앤 더 헌츠맨,2012-05-30,0.0,액션,2,1.0,0.0,1,6.102558594613569,40.6800070235281,13.363945488843063,21.113300505799213,12.163118170555512,3.8386455356233706,10.309752340814857,19.168574125749824,2.2823823856765264,-0.5108256237659907,-2.708050201102211,0
널 기다리며,2016-03-10,1.0,기타,0,0.0,1.0,1,6.311734809152915,40.79885703379351,13.361306259387497,20.89630779362204,11.841495129790678,3.957495545888781,10.644376729081495,19.591791972881158,2.9069010598473755,-0.7621400520468967,-3.4011973816621563,1
플랜맨,2014-01-09,1.0,드라마,1,0.0,1.0,1,6.126869184114185,40.65435093310287,13.357117662517698,20.82516341575365,11.898357919328157,3.812989445198141,10.90137670441254,19.722243400381338,2.4932054526026954,-0.8362480242006187,-3.4011973816621563,1
컨택트,2017-02-02,0.0,기타,2,1.0,0.0,1,6.405228458030842,40.78759666948645,13.352398328382742,21.471072883601675,12.428371840475853,3.946235181581715,10.90749607849526,19.825836112713176,2.6026896854443837,-1.2039728043259361,-2.708050201102211,0
조선마술사,2015-12-30,1.0,드라마,2,0.0,1.0,1,6.410174881966167,40.680817354685274,13.351212222534002,20.82525442825166,11.884164830927624,3.839455866780543,11.656644783982241,20.375486920045883,2.740840023925201,-0.8362480242006187,-2.708050201102211,1
명탐정 코난: 천공의 난파선,2010-07-21,0.0,애니메이션,3,0.0,0.0,0,5.455321115357702,40.54658789234483,13.350968785584959,20.50678938604346,11.686357627918266,3.7052264044400998,9.280425979542871,18.04106611443431,0.8754687373538999,-1.003302108863785,-2.708050201102211,1
설리: 허드슨강의 기적,2016-09-28,0.0,드라마,2,1.0,0.0,1,6.35088571671474,40.79915500847152,13.348864485810033,21.241978647320636,12.169771665803841,3.957793520566792,10.421775265533249,19.132175572270306,1.547562508716013,-1.003302108863785,-2.708050201102211,0
더 임파서블,2013-01-17,0.0,액션,2,0.0,1.0,1,6.0112671744041615,40.635632294701026,13.341614563283194,20.900219679973013,11.98994194658375,3.794270806796297,10.86713885577012,19.71415781543362,2.3702437414678603,-2.014903020542265,-2.708050201102211,1
아더 크리스마스,2011-11-25,0.0,애니메이션,3,1.0,0.0,1,5.87493073085203,40.70831222919985,13.341155073116392,20.967511562936064,11.943297796784492,3.8669507412951205,9.395906658935026,18.38853971061995,1.547562508716013,-1.6094379124341003,-2.708050201102211,0
눈의 여왕 2: 트롤의 마법거울,2014-12-24,0.0,애니메이션,3,0.0,0.0,0,6.171700597410915,40.6441169328838,13.335210906120864,20.570169317962986,11.638288587926901,3.802755444979068,9.613402595468036,18.460578151173486,0.1823215567939546,-inf,-2.708050201102211,0
인 타임,2011-10-27,0.0,기타,2,1.0,0.0,1,5.717027701406222,40.665548303551404,13.33253191612405,21.26811832453619,12.304310354119167,3.8241868156466756,10.493965038374695,19.37658441973957,2.747270914255491,-1.0986122886681098,-3.4011973816621563,1
특종: 량첸살인기,2015-10-22,1.0,기타,1,0.0,1.0,1,6.654152520183219,40.70309345819989,13.331782781971308,21.000632173177614,12.018338466891334,3.8617319702951587,11.074668534037073,19.99578349347364,3.044522437723423,-1.0986122886681098,-2.708050201102211,1
잭 리처: 네버 고 백,2016-11-30,0.0,액션,1,0.0,1.0,1,6.502790045915623,40.68023863684356,13.3250233656382,21.048488864952123,12.080322330224217,3.8388771489388334,11.619580142838768,20.302113779508428,2.8678989020441064,-0.916290731874155,-2.708050201102211,1
미쓰GO,2012-06-21,1.0,액션,1,0.0,1.0,1,6.0867747269123065,40.63501956340886,13.323972723105568,20.901168059518984,11.953815630296587,3.7936580755041267,10.978131549563434,19.827543370565245,2.9856819377004897,-0.1823215567939546,-3.4011973816621563,1
서부전선,2015-09-24,1.0,기타,2,0.0,1.0,1,6.2324480165505225,40.70244090621166,13.319676989617491,20.7681344169846,11.764539848260133,3.8610794183069337,10.767052385387204,19.672613653758603,2.4595888418037104,-0.35667494393873245,-3.4011973816621563,1
그린 존,2010-03-25,0.0,드라마,1,0.0,0.0,0,5.634789603169249,40.65556725923256,13.316022091741496,21.29125929117468,12.323411137947407,3.814205771327828,10.470788023230098,19.34736923132283,3.077312260546414,-1.3217558399823197,-2.708050201102211,1
헝거게임: 판엠의 불꽃,2012-04-05,0.0,액션,1,0.0,1.0,1,6.2422232654551655,40.64148732691361,13.315511119003137,21.300926686154355,12.35026822306431,3.8001258390088823,10.57262376313457,19.450082280256353,2.8213788864092133,-0.5108256237659907,-2.708050201102211,0
